     0.66953003     0.67634659     0.23700000     -1.9922052
     0.66946023     0.67626784     0.23800000     -1.9927300
     0.66938117     0.67617984     0.23900000     -1.9932494
     0.66929294     0.67608267     0.24000000     -1.9937636
     0.66919565     0.67597644     0.24100000     -1.9942727
     0.66908937     0.67586122     0.24200000     -1.9947768
     0.66897420     0.67573711     0.24300000     -1.9952757
     0.66885023     0.67560420     0.24400000     -1.9957697
     0.66871754     0.67546257     0.24500000     -1.9962588
     0.66857622     0.67531231     0.24600000     -1.9967430
     0.66842635     0.67515351     0.24700000     -1.9972224
     0.66826803     0.67498624     0.24800000     -1.9976971
     0.66810134     0.67481061     0.24900000     -1.9981670
     0.66792635     0.67462668     0.25000000     -1.9986323
     0.66774316     0.67443455     0.25100000     -1.9990930
     0.66755183     0.67423429     0.25200000     -1.9995492
     0.66735247     0.67402598     0.25300000     -2.0000008
     0.66714513     0.67380970     0.25400000     -2.0004480
     0.66692991     0.67358554     0.25500000     -2.0008908
     0.66670688     0.67335358     0.25600000     -2.0013293
     0.66647612     0.67311388     0.25700000     -2.0017634
     0.66623771     0.67286652     0.25800000     -2.0021933
     0.66599172     0.67261159     0.25900000     -2.0026190
     0.66573823     0.67234916     0.26000000     -2.0030405
     0.66547731     0.67207930     0.26100000     -2.0034579
     0.66520903     0.67180209     0.26200000     -2.0038712
     0.66493348     0.67151760     0.26300000     -2.0042804
     0.66465072     0.67122590     0.26400000     -2.0046857
     0.66436082     0.67092706     0.26500000     -2.0050871
     0.66406385     0.67062116     0.26600000     -2.0054845
     0.66375990     0.67030826     0.26700000     -2.0058781
     0.66344901     0.66998844     0.26800000     -2.0062679
     0.66313127     0.66966176     0.26900000     -2.0066539
     0.66280675     0.66932829     0.27000000     -2.0070361
     0.66247550     0.66898811     0.27100000     -2.0074147
     0.66213759     0.66864127     0.27200000     -2.0077896
     0.66179310     0.66828784     0.27300000     -2.0081608
     0.66144209     0.66792789     0.27400000     -2.0085285
     0.66108462     0.66756148     0.27500000     -2.0088927
     0.66072076     0.66718868     0.27600000     -2.0092533
     0.66035057     0.66680955     0.27700000     -2.0096105
     0.65997411     0.66642416     0.27800000     -2.0099642
     0.65959145     0.66603256     0.27900000     -2.0103146
     0.65920265     0.66563482     0.28000000     -2.0106616
     0.65880776     0.66523099     0.28100000     -2.0110052
     0.65840686     0.66482115     0.28200000     -2.0113456
     0.65799999     0.66440535     0.28300000     -2.0116827
     0.65758723     0.66398364     0.28400000     -2.0120166
     0.65716862     0.66355610     0.28500000     -2.0123474
     0.65674422     0.66312277     0.28600000     -2.0126749
     0.65631410     0.66268371     0.28700000     -2.0129993
     0.65587831     0.66223898     0.28800000     -2.0133207
     0.65543691     0.66178864     0.28900000     -2.0136390
     0.65498995     0.66133274     0.29000000     -2.0139542
     0.65453748     0.66087133     0.29100000     -2.0142665
     0.65407957     0.66040449     0.29200000     -2.0145758
     0.65361626     0.65993224     0.29300000     -2.0148822
     0.65314762     0.65945466     0.29400000     -2.0151857
     0.65267369     0.65897179     0.29500000     -2.0154863
     0.65219452     0.65848369     0.29600000     -2.0157840
     0.65171017     0.65799040     0.29700000     -2.0160790
     0.65122070     0.65749199     0.29800000     -2.0163711
     0.65072614     0.65698849     0.29900000     -2.0166605
     0.65022655     0.65647997     0.30000000     -2.0169472
     0.64972199     0.65596647     0.30100000     -2.0172312
     0.64921249     0.65544804     0.30200000     -2.0175125
     0.64869812     0.65492473     0.30300000     -2.0177911
     0.64817891     0.65439658     0.30400000     -2.0180672
     0.64765492     0.65386366     0.30500000     -2.0183406
     0.64712620     0.65332599     0.30600000     -2.0186115
     0.64659278     0.65278364     0.30700000     -2.0188798
     0.64605473     0.65223665     0.30800000     -2.0191457
     0.64551207     0.65168506     0.30900000     -2.0194090
     0.64496487     0.65112892     0.31000000     -2.0196699
     0.64441316     0.65056828     0.31100000     -2.0199283
     0.64385700     0.65000317     0.31200000     -2.0201843
     0.64329641     0.64943365     0.31300000     -2.0204380
     0.64273146     0.64885976     0.31400000     -2.0206892
     0.64216217     0.64828154     0.31500000     -2.0209382
     0.64158861     0.64769904     0.31600000     -2.0211848
     0.64101079     0.64711229     0.31700000     -2.0214291
     0.64042878     0.64652134     0.31800000     -2.0216711
     0.63984261     0.64592623     0.31900000     -2.0219109
     0.63925232     0.64532701     0.32000000     -2.0221485
     0.63865796     0.64472371     0.32100000     -2.0223838
     0.63805956     0.64411637     0.32200000     -2.0226170
     0.63745717     0.64350504     0.32300000     -2.0228480
     0.63685081     0.64288976     0.32400000     -2.0230769
     0.63624055     0.64227055     0.32500000     -2.0233037
     0.63562640     0.64164747     0.32600000     -2.0235283
     0.63500842     0.64102055     0.32700000     -2.0237509
     0.63438663     0.64038983     0.32800000     -2.0239714
     0.63376109     0.63975535     0.32900000     -2.0241899
     0.63313181     0.63911714     0.33000000     -2.0244064
     0.63249885     0.63847524     0.33100000     -2.0246209
     0.63186224     0.63782969     0.33200000     -2.0248334
     0.63122201     0.63718053     0.33300000     -2.0250439
     0.63057821     0.63652779     0.33400000     -2.0252525
     0.62993085     0.63587150     0.33500000     -2.0254592
     0.62928000     0.63521171     0.33600000     -2.0256640
     0.62862566     0.63454844     0.33700000     -2.0258669
     0.62796789     0.63388173     0.33800000     -2.0260680
     0.62730671     0.63321162     0.33900000     -2.0262672
     0.62664217     0.63253813     0.34000000     -2.0264645
     0.62597428     0.63186131     0.34100000     -2.0266601
     0.62530309     0.63118119     0.34200000     -2.0268539
     0.62462863     0.63049779     0.34300000     -2.0270459
     0.62395093     0.62981116     0.34400000     -2.0272362
     0.62327003     0.62912132     0.34500000     -2.0274247
     0.62258595     0.62842830     0.34600000     -2.0276115
     0.62189872     0.62773214     0.34700000     -2.0277965
     0.62120839     0.62703287     0.34800000     -2.0279799
     0.62051497     0.62633052     0.34900000     -2.0281617
     0.61981851     0.62562512     0.35000000     -2.0283417
     0.61911902     0.62491670     0.35100000     -2.0285201
     0.61841655     0.62420529     0.35200000     -2.0286969
     0.61771111     0.62349092     0.35300000     -2.0288721
     0.61700274     0.62277362     0.35400000     -2.0290457
     0.61629148     0.62205341     0.35500000     -2.0292178
     0.61557734     0.62133034     0.35600000     -2.0293882
     0.61486035     0.62060442     0.35700000     -2.0295571
     0.61414055     0.61987568     0.35800000     -2.0297245
     0.61341797     0.61914416     0.35900000     -2.0298904
     0.61269262     0.61840988     0.36000000     -2.0300547
     0.61196454     0.61767287     0.36100000     -2.0302176
     0.61123376     0.61693315     0.36200000     -2.0303790
     0.61050030     0.61619075     0.36300000     -2.0305389
     0.60976418     0.61544570     0.36400000     -2.0306974
     0.60902544     0.61469803     0.36500000     -2.0308545
     0.60828410     0.61394775     0.36600000     -2.0310101
     0.60754019     0.61319491     0.36700000     -2.0311644
     0.60679373     0.61243951     0.36800000     -2.0313172
     0.60604475     0.61168159     0.36900000     -2.0314687
     0.60529327     0.61092118     0.37000000     -2.0316188
     0.60453932     0.61015829     0.37100000     -2.0317675
     0.60378292     0.60939296     0.37200000     -2.0319149
     0.60302410     0.60862520     0.37300000     -2.0320610
     0.60226288     0.60785505     0.37400000     -2.0322057
     0.60149928     0.60708251     0.37500000     -2.0323492
     0.60073333     0.60630763     0.37600000     -2.0324914
     0.59996505     0.60553042     0.37700000     -2.0326323
     0.59919447     0.60475090     0.37800000     -2.0327719
     0.59842160     0.60396910     0.37900000     -2.0329103
     0.59764648     0.60318504     0.38000000     -2.0330474
     0.59686912     0.60239874     0.38100000     -2.0331833
     0.59608954     0.60161023     0.38200000     -2.0333180
     0.59530777     0.60081953     0.38300000     -2.0334515
     0.59452383     0.60002665     0.38400000     -2.0335838
     0.59373774     0.59923163     0.38500000     -2.0337149
     0.59294952     0.59843448     0.38600000     -2.0338448
     0.59215920     0.59763522     0.38700000     -2.0339736
     0.59136679     0.59683387     0.38800000     -2.0341012
     0.59057231     0.59603046     0.38900000     -2.0342277
     0.58977579     0.59522501     0.39000000     -2.0343530
     0.58897725     0.59441753     0.39100000     -2.0344773
     0.58817670     0.59360805     0.39200000     -2.0346004
     0.58737417     0.59279658     0.39300000     -2.0347224
     0.58656967     0.59198315     0.39400000     -2.0348433
     0.58576323     0.59116777     0.39500000     -2.0349632
     0.58495486     0.59035047     0.39600000     -2.0350820
     0.58414459     0.58953126     0.39700000     -2.0351997
     0.58333243     0.58871017     0.39800000     -2.0353164
     0.58251840     0.58788720     0.39900000     -2.0354321
     0.58170252     0.58706239     0.40000000     -2.0355467
     0.58088481     0.58623575     0.40100000     -2.0356603
     0.58006529     0.58540729     0.40200000     -2.0357729
     0.57924397     0.58457703     0.40300000     -2.0358845
     0.57842087     0.58374500     0.40400000     -2.0359951
     0.57759601     0.58291121     0.40500000     -2.0361047
     0.57676941     0.58207568     0.40600000     -2.0362134
     0.57594109     0.58123842     0.40700000     -2.0363211
     0.57511106     0.58039945     0.40800000     -2.0364278
     0.57427934     0.57955880     0.40900000     -2.0365336
     0.57344594     0.57871647     0.41000000     -2.0366384
     0.57261088     0.57787248     0.41100000     -2.0367424
     0.57177419     0.57702685     0.41200000     -2.0368454
     0.57093587     0.57617960     0.41300000     -2.0369475
     0.57009594     0.57533073     0.41400000     -2.0370487
     0.56925442     0.57448028     0.41500000     -2.0371490
     0.56841133     0.57362825     0.41600000     -2.0372484
     0.56756667     0.57277466     0.41700000     -2.0373470
     0.56672047     0.57191952     0.41800000     -2.0374446
     0.56587274     0.57106286     0.41900000     -2.0375414
     0.56502349     0.57020468     0.42000000     -2.0376374
     0.56417275     0.56934500     0.42100000     -2.0377325
     0.56332051     0.56848383     0.42200000     -2.0378268
     0.56246681     0.56762120     0.42300000     -2.0379202
     0.56161166     0.56675711     0.42400000     -2.0380129
     0.56075506     0.56589158     0.42500000     -2.0381047
     0.55989704     0.56502462     0.42600000     -2.0381957
     0.55903760     0.56415625     0.42700000     -2.0382859
     0.55817677     0.56328648     0.42800000     -2.0383753
     0.55731455     0.56241533     0.42900000     -2.0384639
     0.55645096     0.56154281     0.43000000     -2.0385518
     0.55558602     0.56066893     0.43100000     -2.0386388
     0.55471973     0.55979371     0.43200000     -2.0387252
     0.55385211     0.55891715     0.43300000     -2.0388107
     0.55298318     0.55803928     0.43400000     -2.0388955
     0.55211294     0.55716011     0.43500000     -2.0389796
     0.55124141     0.55627965     0.43600000     -2.0390629
     0.55036860     0.55539791     0.43700000     -2.0391455
     0.54949453     0.55451490     0.43800000     -2.0392274
     0.54861920     0.55363064     0.43900000     -2.0393085
     0.54774264     0.55274514     0.44000000     -2.0393890
     0.54686484     0.55185841     0.44100000     -2.0394687
     0.54598583     0.55097047     0.44200000     -2.0395478
     0.54510562     0.55008133     0.44300000     -2.0396262
     0.54422422     0.54919099     0.44400000     -2.0397038
     0.54334164     0.54829947     0.44500000     -2.0397808
     0.54245789     0.54740679     0.44600000     -2.0398572
     0.54157298     0.54651295     0.44700000     -2.0399328
     0.54068693     0.54561796     0.44800000     -2.0400078
     0.53979974     0.54472184     0.44900000     -2.0400822
     0.53891143     0.54382460     0.45000000     -2.0401559
     0.53802202     0.54292625     0.45100000     -2.0402289
     0.53713150     0.54202680     0.45200000     -2.0403014
     0.53623989     0.54112626     0.45300000     -2.0403732
     0.53534721     0.54022464     0.45400000     -2.0404443
     0.53445345     0.53932195     0.45500000     -2.0405149
     0.53355864     0.53841821     0.45600000     -2.0405848
     0.53266279     0.53751342     0.45700000     -2.0406542
     0.53176590     0.53660759     0.45800000     -2.0407229
     0.53086798     0.53570074     0.45900000     -2.0407910
     0.52996905     0.53479288     0.46000000     -2.0408586
     0.52906911     0.53388401     0.46100000     -2.0409255
     0.52816818     0.53297414     0.46200000     -2.0409919
     0.52726626     0.53206329     0.46300000     -2.0410577
     0.52636337     0.53115146     0.46400000     -2.0411229
     0.52545951     0.53023867     0.46500000     -2.0411876
     0.52455469     0.52932492     0.46600000     -2.0412517
     0.52364893     0.52841023     0.46700000     -2.0413153
     0.52274223     0.52749459     0.46800000     -2.0413783
     0.52183461     0.52657803     0.46900000     -2.0414407
     0.52092606     0.52566055     0.47000000     -2.0415026
     0.52001661     0.52474216     0.47100000     -2.0415640
     0.51910625     0.52382288     0.47200000     -2.0416249
     0.51819500     0.52290270     0.47300000     -2.0416852
     0.51728287     0.52198163     0.47400000     -2.0417450
     0.51636987     0.52105969     0.47500000     -2.0418043
     0.51545600     0.52013689     0.47600000     -2.0418631
     0.51454128     0.51921323     0.47700000     -2.0419213
     0.51362570     0.51828873     0.47800000     -2.0419791
     0.51270929     0.51736338     0.47900000     -2.0420364
     0.51179204     0.51643720     0.48000000     -2.0420931
     0.51087398     0.51551020     0.48100000     -2.0421494
     0.50995510     0.51458239     0.48200000     -2.0422052
     0.50903541     0.51365376     0.48300000     -2.0422606
     0.50811492     0.51272434     0.48400000     -2.0423154
     0.50719364     0.51179413     0.48500000     -2.0423698
     0.50627158     0.51086314     0.48600000     -2.0424237
     0.50534874     0.50993137     0.48700000     -2.0424771
     0.50442514     0.50899883     0.48800000     -2.0425301
     0.50350078     0.50806553     0.48900000     -2.0425826
     0.50257566     0.50713148     0.49000000     -2.0426347
     0.50164980     0.50619669     0.49100000     -2.0426864
     0.50072321     0.50526116     0.49200000     -2.0427376
     0.49979588     0.50432490     0.49300000     -2.0427883
     0.49886783     0.50338792     0.49400000     -2.0428386
     0.49793906     0.50245022     0.49500000     -2.0428885
     0.49700959     0.50151181     0.49600000     -2.0429380
     0.49607942     0.50057270     0.49700000     -2.0429870
     0.49514855     0.49963290     0.49800000     -2.0430356
     0.49421699     0.49869241     0.49900000     -2.0430838
     0.49328475     0.49775124     0.50000000     -2.0431316
     0.49235184     0.49680940     0.50100000     -2.0431790
     0.49141826     0.49586688     0.50200000     -2.0432259
     0.49048403     0.49492371     0.50300000     -2.0432725
     0.48954913     0.49397989     0.50400000     -2.0433187
     0.48861359     0.49303541     0.50500000     -2.0433645
     0.48767741     0.49209030     0.50600000     -2.0434099
     0.48674060     0.49114455     0.50700000     -2.0434549
     0.48580315     0.49019817     0.50800000     -2.0434995
     0.48486509     0.48925118     0.50900000     -2.0435437
     0.48392641     0.48830356     0.51000000     -2.0435876
     0.48298712     0.48735534     0.51100000     -2.0436311
     0.48204722     0.48640651     0.51200000     -2.0436742
     0.48110673     0.48545708     0.51300000     -2.0437169
     0.48016565     0.48450707     0.51400000     -2.0437593
     0.47922398     0.48355646     0.51500000     -2.0438013
     0.47828173     0.48260528     0.51600000     -2.0438430
     0.47733890     0.48165352     0.51700000     -2.0438843
     0.47639551     0.48070120     0.51800000     -2.0439253
     0.47545156     0.47974831     0.51900000     -2.0439659
     0.47450704     0.47879486     0.52000000     -2.0440061
     0.47356198     0.47784087     0.52100000     -2.0440461
     0.47261637     0.47688632     0.52200000     -2.0440856
     0.47167022     0.47593124     0.52300000     -2.0441249
     0.47072353     0.47497562     0.52400000     -2.0441638
     0.46977632     0.47401947     0.52500000     -2.0442024
     0.46882858     0.47306280     0.52600000     -2.0442407
     0.46788032     0.47210560     0.52700000     -2.0442786
     0.46693154     0.47114789     0.52800000     -2.0443162
     0.46598226     0.47018968     0.52900000     -2.0443535
     0.46503247     0.46923095     0.53000000     -2.0443905
     0.46408218     0.46827173     0.53100000     -2.0444271
     0.46313140     0.46731202     0.53200000     -2.0444635
     0.46218013     0.46635182     0.53300000     -2.0444996
     0.46122837     0.46539113     0.53400000     -2.0445353
     0.46027614     0.46442996     0.53500000     -2.0445707
     0.45932343     0.46346832     0.53600000     -2.0446059
     0.45837025     0.46250620     0.53700000     -2.0446407
